"card_id","card_name","n_games","estimate","p_value"
"b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe","b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe",92,0.165650255229989,0.496923465557314
"0055ea30-20fb-4324-a632-8fed87628f05","0055ea30-20fb-4324-a632-8fed87628f05",119,-0.227359109040305,0.357957173227264
"52eef0d6-24b7-40b7-8403-e8e863d0cd55","52eef0d6-24b7-40b7-8403-e8e863d0cd55",146,-0.005506785332943,0.982280785420967
"e58e681e-a069-4414-aafe-634c7987fd0d","e58e681e-a069-4414-aafe-634c7987fd0d",142,-0.335534300198316,0.123011338777734
"f3537373-ef54-4578-9d05-6216420ee349","f3537373-ef54-4578-9d05-6216420ee349",116,0.111688268146832,0.609257100103649
"0aa3a844-97e6-4f5d-a36f-56fea4e06932","0aa3a844-97e6-4f5d-a36f-56fea4e06932",16,-0.126293385479375,0.823294362990061
"15c34f32-49d9-4a0d-83b2-28172f54fdd1","15c34f32-49d9-4a0d-83b2-28172f54fdd1",65,-0.303275937739132,0.345885367109097
"00f9955f-a522-47bf-b064-92dd21a76b18","00f9955f-a522-47bf-b064-92dd21a76b18",37,-0.383887046682108,0.32524692550119
"93f99e67-901f-4c8d-8a09-e443b7eb928f","93f99e67-901f-4c8d-8a09-e443b7eb928f",117,0.156476054374033,0.557567604994577
"1163fe84-c5d5-42c8-b7cd-d206a9b0bd3f","1163fe84-c5d5-42c8-b7cd-d206a9b0bd3f",86,-0.391409151097814,0.155352204683652
"205df311-a72d-40f1-b2ea-9b30274bc9bd","205df311-a72d-40f1-b2ea-9b30274bc9bd",41,-0.724285491578976,0.0806126877754667
"7aa37f85-5336-4372-97a2-9c8b00798c7a","7aa37f85-5336-4372-97a2-9c8b00798c7a",39,0.14119242734058,0.713289320853444
"d7a8cc1d-aabb-4eb6-b0f1-6c93ec246f61","d7a8cc1d-aabb-4eb6-b0f1-6c93ec246f61",85,0.221724506654682,0.41514216079977
"2b9b0195-beda-403e-bc27-7ae3be9f318c","2b9b0195-beda-403e-bc27-7ae3be9f318c",88,0.333484088518668,0.257892539801956
"45026d57-0324-4312-8b86-2e7d4f581ee9","45026d57-0324-4312-8b86-2e7d4f581ee9",142,-0.143590354527521,0.504907366913789
"3462a3d0-5552-49fa-9eb7-100960c55891","3462a3d0-5552-49fa-9eb7-100960c55891",93,-0.271965384880656,0.298940350998981
"b689a206-aec3-4a31-95cf-3d4b840db04c","b689a206-aec3-4a31-95cf-3d4b840db04c",81,0.200888690052909,0.471438008100514
"54a3ea87-005e-4985-b2a5-21711d0b71c0","54a3ea87-005e-4985-b2a5-21711d0b71c0",118,0.160460691729429,0.534147112340397
"41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f","41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f",77,-0.0798623453385185,0.797355894894514
"29148d7e-b398-4e19-a29e-d9a660ad5016","29148d7e-b398-4e19-a29e-d9a660ad5016",55,-1.00140575983023,0.00676801742623221
"cc520518-2063-4b57-a0d4-10cf62a7175e","cc520518-2063-4b57-a0d4-10cf62a7175e",121,0.170267992890693,0.43978679865316
"74d29b3d-f588-431d-bf4e-f7215683ab39","74d29b3d-f588-431d-bf4e-f7215683ab39",92,-0.226959102485565,0.345816040691112
"01e7b0bc-1c6c-48f4-8b72-1a809f536c6c","01e7b0bc-1c6c-48f4-8b72-1a809f536c6c",144,-0.354799132424852,0.165190690627041
"17f28b16-da65-41a8-ba4f-f1c5e104aad6","17f28b16-da65-41a8-ba4f-f1c5e104aad6",105,0.487302482471689,0.0676431265025177
"345a4aee-5846-4ae9-9af1-4c8fe8d692ec","345a4aee-5846-4ae9-9af1-4c8fe8d692ec",102,0.141528270348568,0.564274281065567
"b045c28a-39f9-4cd9-8f3a-a626b697f409","b045c28a-39f9-4cd9-8f3a-a626b697f409",106,0.181339677521103,0.434071551329001
"9d3a7998-ccac-45ad-a4e9-3a2cb057f63b","9d3a7998-ccac-45ad-a4e9-3a2cb057f63b",131,0.270921450165004,0.217896379163134
"55707746-da6e-46e5-a5ca-7ac843fdc38e","55707746-da6e-46e5-a5ca-7ac843fdc38e",140,0.214919083911832,0.380607398938165
"f231caf8-56c0-4719-a90d-5e5efbee3148","f231caf8-56c0-4719-a90d-5e5efbee3148",87,-0.37945651872244,0.161343919925941
